HNRNPK,TARDBP,NEAT1_position
7.428571428571429,22.857142857142854,12032
7.428571428571429,22.857142857142854,12033
7.428571428571429,22.857142857142854,12034
7.428571428571429,22.857142857142854,12035
7.428571428571429,22.857142857142854,12036
7.428571428571429,22.857142857142854,12037
7.428571428571429,22.857142857142854,12038
7.428571428571429,22.857142857142854,12039
7.428571428571429,22.857142857142854,12040
7.428571428571429,22.857142857142854,12041
7.428571428571429,22.857142857142854,12042
7.428571428571429,22.857142857142854,12043
7.428571428571429,22.857142857142854,12044
7.428571428571429,22.857142857142854,12045
7.428571428571429,22.857142857142854,12046
7.428571428571429,22.857142857142854,12047
7.428571428571429,22.857142857142854,12048
7.428571428571429,22.857142857142854,12049
7.428571428571429,21.999999999999996,12050
7.428571428571429,21.999999999999996,12051
7.428571428571429,21.999999999999996,12052
7.428571428571429,21.999999999999996,12053
7.428571428571429,21.999999999999996,12054
7.428571428571429,21.999999999999996,12055
7.428571428571429,21.999999999999996,12056
7.428571428571429,22.142857142857142,12057
7.428571428571429,22.142857142857142,12058
7.428571428571429,22.142857142857142,12059
7.428571428571429,22.142857142857142,12060
7.428571428571429,22.285714285714285,12061
7.428571428571429,22.285714285714285,12062
7.428571428571429,22.285714285714285,12063
7.428571428571429,23.142857142857142,12064
7.285714285714285,23.285714285714285,12065
7.285714285714285,23.285714285714285,12066
7.142857142857142,23.285714285714285,12067
7.142857142857142,23.285714285714285,12068
7.142857142857142,23.285714285714285,12069
7.142857142857142,23.285714285714285,12070
7.142857142857142,23.285714285714285,12071
7.142857142857142,23.285714285714285,12072
7.142857142857142,23.285714285714285,12073
7.142857142857142,23.285714285714285,12074
7.142857142857142,23.285714285714285,12075
7.142857142857142,23.285714285714285,12076
7.142857142857142,23.285714285714285,12077
7.142857142857142,23.285714285714285,12078
6.142857142857142,23.285714285714285,12079
6.142857142857142,23.285714285714285,12080
6.142857142857142,23.285714285714285,12081
6.142857142857142,23.285714285714285,12082
6.142857142857142,23.285714285714285,12083
6.142857142857142,23.285714285714285,12084
6.142857142857142,23.285714285714285,12085
6.142857142857142,23.285714285714285,12086
6.142857142857142,23.285714285714285,12087
6.142857142857142,23.285714285714285,12088
6.142857142857142,23.285714285714285,12089
6.142857142857142,23.285714285714285,12090
6.142857142857142,23.285714285714285,12091
6.285714285714286,23.285714285714285,12092
7.285714285714286,23.285714285714285,12093
7.285714285714286,23.285714285714285,12094
7.285714285714286,23.285714285714285,12095
7.285714285714286,23.285714285714285,12096
7.285714285714286,23.285714285714285,12097
7.285714285714286,23.285714285714285,12098
7.285714285714286,23.285714285714285,12099
7.285714285714286,23.285714285714285,12100
7.285714285714286,23.285714285714285,12101
7.285714285714286,23.285714285714285,12102
7.285714285714286,23.285714285714285,12103
7.285714285714286,23.285714285714285,12104
7.285714285714286,23.285714285714285,12105
7.285714285714286,23.285714285714285,12106
7.285714285714286,23.285714285714285,12107
7.285714285714286,23.285714285714285,12108
7.285714285714286,23.285714285714285,12109
7.285714285714286,23.285714285714285,12110
7.285714285714286,23.285714285714285,12111
7.285714285714286,23.285714285714285,12112
7.285714285714286,23.285714285714285,12113
7.285714285714286,23.285714285714285,12114
7.285714285714286,23.285714285714285,12115
7.285714285714286,23.285714285714285,12116
7.285714285714286,23.285714285714285,12117
7.285714285714286,23.285714285714285,12118
7.285714285714286,23.285714285714285,12119
7.285714285714286,23.285714285714285,12120
7.285714285714286,23.285714285714285,12121
7.285714285714286,23.285714285714285,12122
7.285714285714286,23.285714285714285,12123
7.285714285714286,23.285714285714285,12124
7.285714285714286,23.285714285714285,12125
7.285714285714286,23.285714285714285,12126
7.285714285714286,23.285714285714285,12127
7.285714285714286,23.285714285714285,12128
7.285714285714286,23.285714285714285,12129
7.285714285714286,23.285714285714285,12130
7.285714285714286,23.285714285714285,12131
7.285714285714286,23.285714285714285,12132
7.285714285714286,23.285714285714285,12133
7.285714285714286,23.285714285714285,12134
7.285714285714286,23.285714285714285,12135
7.285714285714286,23.285714285714285,12136
7.285714285714286,23.285714285714285,12137
7.285714285714286,23.285714285714285,12138
7.285714285714286,23.285714285714285,12139
7.285714285714286,23.285714285714285,12140
7.285714285714286,23.285714285714285,12141
7.285714285714286,23.285714285714285,12142
7.285714285714286,23.285714285714285,12143
7.285714285714286,23.285714285714285,12144
7.285714285714286,23.285714285714285,12145
7.285714285714286,23.285714285714285,12146
7.285714285714286,23.285714285714285,12147
7.285714285714286,23.285714285714285,12148
7.285714285714286,23.285714285714285,12149
7.285714285714286,23.285714285714285,12150
7.285714285714286,23.285714285714285,12151
7.285714285714286,23.285714285714285,12152
7.285714285714286,23.285714285714285,12153
7.285714285714286,23.285714285714285,12154
7.285714285714286,23.285714285714285,12155
7.285714285714286,23.285714285714285,12156
7.285714285714286,23.285714285714285,12157
7.285714285714286,23.428571428571427,12158
7.285714285714286,24.285714285714285,12159
7.285714285714286,24.428571428571427,12160
7.285714285714286,24.428571428571427,12161
7.285714285714286,24.428571428571427,12162
7.285714285714286,25.285714285714285,12163
7.285714285714286,25.428571428571427,12164
7.285714285714286,25.428571428571427,12165
7.285714285714286,25.428571428571427,12166
7.285714285714286,25.428571428571427,12167
7.285714285714286,25.428571428571427,12168
7.285714285714286,25.428571428571427,12169
7.285714285714286,25.428571428571427,12170
7.285714285714286,25.428571428571427,12171
7.285714285714286,25.428571428571427,12172
7.285714285714286,25.428571428571427,12173
7.285714285714286,25.428571428571427,12174
7.285714285714286,25.428571428571427,12175
7.285714285714286,25.428571428571427,12176
7.285714285714286,25.428571428571427,12177
7.285714285714286,25.428571428571427,12178
7.285714285714286,25.428571428571427,12179
7.285714285714286,25.428571428571427,12180
7.285714285714286,25.428571428571427,12181
7.285714285714286,25.428571428571427,12182
7.285714285714286,25.428571428571427,12183
7.285714285714286,25.428571428571427,12184
7.285714285714286,25.428571428571427,12185
7.285714285714286,25.428571428571427,12186
7.285714285714286,25.428571428571427,12187
7.285714285714286,25.428571428571427,12188
7.285714285714286,25.428571428571427,12189
7.285714285714286,25.428571428571427,12190
7.285714285714286,25.428571428571427,12191
7.285714285714286,25.428571428571427,12192
7.285714285714286,25.428571428571427,12193
7.285714285714286,25.428571428571427,12194
7.285714285714286,25.428571428571427,12195
7.285714285714286,25.428571428571427,12196
7.285714285714286,25.428571428571427,12197
7.285714285714286,25.428571428571427,12198
7.285714285714286,25.428571428571427,12199
7.285714285714286,25.428571428571427,12200
7.285714285714286,25.428571428571427,12201
7.285714285714286,25.428571428571427,12202
7.285714285714286,25.428571428571427,12203
7.285714285714286,25.428571428571427,12204
7.285714285714286,25.428571428571427,12205
7.285714285714286,25.428571428571427,12206
7.285714285714286,25.428571428571427,12207
7.285714285714286,25.428571428571427,12208
7.285714285714286,25.428571428571427,12209
7.285714285714286,25.428571428571427,12210
7.285714285714286,25.428571428571427,12211
7.285714285714286,25.428571428571427,12212
7.142857142857142,25.428571428571427,12213
7.142857142857142,25.428571428571427,12214
7.142857142857142,25.428571428571427,12215
7.142857142857142,25.428571428571427,12216
7.142857142857142,25.428571428571427,12217
7.142857142857142,25.428571428571427,12218
7.142857142857142,25.428571428571427,12219
7.142857142857142,25.428571428571427,12220
7.142857142857142,25.428571428571427,12221
7.142857142857142,25.428571428571427,12222
7.142857142857142,25.428571428571427,12223
7.142857142857142,25.428571428571427,12224
7.142857142857142,25.428571428571427,12225
7.142857142857142,25.428571428571427,12226
7.142857142857142,25.428571428571427,12227
7.142857142857142,25.428571428571427,12228
7.142857142857142,25.428571428571427,12229
7.142857142857142,25.428571428571427,12230
7.142857142857142,25.428571428571427,12231
7.142857142857142,25.428571428571427,12232
7.142857142857142,25.428571428571427,12233
7.142857142857142,25.428571428571427,12234
7.142857142857142,25.428571428571427,12235
7.142857142857142,25.428571428571427,12236
7.142857142857142,25.428571428571427,12237
7.142857142857142,25.428571428571427,12238
7.142857142857142,25.428571428571427,12239
7.142857142857142,25.428571428571427,12240
7.142857142857142,25.428571428571427,12241
7.142857142857142,24.57142857142857,12242
7.142857142857142,24.428571428571427,12243
7.142857142857142,23.57142857142857,12244
7.142857142857142,23.428571428571427,12245
7.142857142857142,22.57142857142857,12246
7.142857142857142,22.428571428571427,12247
7.142857142857142,21.57142857142857,12248
7.142857142857142,21.428571428571427,12249
7.142857142857142,20.57142857142857,12250
7.142857142857142,20.57142857142857,12251
7.142857142857142,19.714285714285715,12252
7.142857142857142,19.714285714285715,12253
7.142857142857142,19.714285714285715,12254
7.142857142857142,19.714285714285715,12255
7.142857142857142,19.714285714285715,12256
7.142857142857142,19.714285714285715,12257
7.142857142857142,19.714285714285715,12258
7.142857142857142,19.714285714285715,12259
7.142857142857142,19.714285714285715,12260
6.285714285714286,19.714285714285715,12261
6.285714285714286,19.714285714285715,12262
6.285714285714286,19.714285714285715,12263
6.285714285714286,19.714285714285715,12264
6.285714285714286,19.714285714285715,12265
6.285714285714286,19.714285714285715,12266
6.285714285714286,19.714285714285715,12267
6.285714285714286,19.714285714285715,12268
6.285714285714286,19.714285714285715,12269
6.285714285714286,19.714285714285715,12270
6.285714285714286,19.714285714285715,12271
6.285714285714286,19.714285714285715,12272
6.285714285714286,19.714285714285715,12273
6.285714285714286,19.714285714285715,12274
6.285714285714286,19.714285714285715,12275
6.285714285714286,19.714285714285715,12276
6.285714285714286,19.714285714285715,12277
6.285714285714286,19.714285714285715,12278
6.285714285714286,19.714285714285715,12279
6.285714285714286,19.714285714285715,12280
6.285714285714286,19.714285714285715,12281
6.285714285714286,19.714285714285715,12282
6.285714285714286,19.714285714285715,12283
6.285714285714286,19.714285714285715,12284
6.285714285714286,19.714285714285715,12285
6.285714285714286,19.714285714285715,12286
6.285714285714286,19.714285714285715,12287
6.285714285714286,19.714285714285715,12288
6.285714285714286,19.714285714285715,12289
6.285714285714286,19.714285714285715,12290
6.285714285714286,19.714285714285715,12291
6.285714285714286,19.714285714285715,12292
6.285714285714286,19.714285714285715,12293
6.285714285714286,19.714285714285715,12294
6.285714285714286,19.714285714285715,12295
6.285714285714286,19.714285714285715,12296
6.285714285714286,19.714285714285715,12297
6.285714285714286,19.714285714285715,12298
6.285714285714286,19.714285714285715,12299
6.285714285714286,19.714285714285715,12300
6.285714285714286,19.714285714285715,12301
6.285714285714286,19.714285714285715,12302
6.285714285714286,19.714285714285715,12303
6.285714285714286,19.714285714285715,12304
6.285714285714286,19.714285714285715,12305
6.285714285714286,19.714285714285715,12306
6.285714285714286,19.714285714285715,12307
6.285714285714286,19.714285714285715,12308
6.285714285714286,19.714285714285715,12309
6.285714285714286,19.714285714285715,12310
6.285714285714286,19.714285714285715,12311
6.285714285714286,19.714285714285715,12312
6.285714285714286,19.714285714285715,12313
6.285714285714286,19.714285714285715,12314
6.285714285714286,19.714285714285715,12315
6.285714285714286,19.714285714285715,12316
6.285714285714286,19.714285714285715,12317
6.285714285714286,19.714285714285715,12318
6.285714285714286,19.857142857142858,12319
6.285714285714286,20.714285714285715,12320
6.285714285714286,20.714285714285715,12321
6.285714285714286,20.714285714285715,12322
6.285714285714286,20.571428571428573,12323
6.285714285714286,20.571428571428573,12324
6.285714285714286,20.571428571428573,12325
6.285714285714286,20.571428571428573,12326
6.285714285714286,20.571428571428573,12327
6.285714285714286,20.571428571428573,12328
6.285714285714286,20.571428571428573,12329
6.285714285714286,20.571428571428573,12330
6.285714285714286,20.571428571428573,12331
6.285714285714286,20.571428571428573,12332
6.285714285714286,20.571428571428573,12333
6.285714285714286,20.571428571428573,12334
6.285714285714286,20.571428571428573,12335
6.285714285714286,20.571428571428573,12336
6.285714285714286,20.571428571428573,12337
6.285714285714286,20.571428571428573,12338
5.285714285714286,20.571428571428573,12339
5.285714285714286,20.571428571428573,12340
5.285714285714286,20.571428571428573,12341
5.285714285714286,20.571428571428573,12342
5.285714285714286,20.571428571428573,12343
5.285714285714286,20.571428571428573,12344
5.285714285714286,20.571428571428573,12345
5.285714285714286,20.571428571428573,12346
5.285714285714286,20.571428571428573,12347
5.285714285714286,20.571428571428573,12348
5.285714285714286,20.571428571428573,12349
5.285714285714286,20.571428571428573,12350
5.285714285714286,20.571428571428573,12351
5.285714285714286,20.571428571428573,12352
5.285714285714286,20.571428571428573,12353
5.285714285714286,20.571428571428573,12354
5.285714285714286,20.571428571428573,12355
5.285714285714286,20.571428571428573,12356
5.285714285714286,20.571428571428573,12357
5.285714285714286,20.428571428571427,12358
5.285714285714286,20.428571428571427,12359
5.285714285714286,20.285714285714285,12360
5.285714285714286,19.428571428571427,12361
5.285714285714286,19.428571428571427,12362
5.285714285714286,18.571428571428573,12363
5.285714285714286,18.571428571428573,12364
5.285714285714286,17.714285714285715,12365
5.285714285714286,17.714285714285715,12366
5.285714285714286,17.714285714285715,12367
5.285714285714286,17.714285714285715,12368
5.285714285714286,17.714285714285715,12369
5.285714285714286,17.714285714285715,12370
5.285714285714286,17.714285714285715,12371
5.285714285714286,17.714285714285715,12372
5.285714285714286,17.714285714285715,12373
5.285714285714286,17.714285714285715,12374
5.285714285714286,17.714285714285715,12375
5.285714285714286,17.714285714285715,12376
5.285714285714286,17.714285714285715,12377
5.285714285714286,17.714285714285715,12378
5.285714285714286,17.714285714285715,12379
5.285714285714286,17.714285714285715,12380
5.285714285714286,17.714285714285715,12381
5.285714285714286,17.714285714285715,12382
5.285714285714286,17.714285714285715,12383
5.285714285714286,17.714285714285715,12384
5.285714285714286,17.714285714285715,12385
5.285714285714286,17.714285714285715,12386
5.285714285714286,17.714285714285715,12387
5.285714285714286,17.714285714285715,12388
5.285714285714286,17.714285714285715,12389
5.285714285714286,17.714285714285715,12390
5.285714285714286,17.714285714285715,12391
5.285714285714286,17.714285714285715,12392
5.285714285714286,17.714285714285715,12393
5.285714285714286,17.714285714285715,12394
5.285714285714286,17.714285714285715,12395
5.285714285714286,17.714285714285715,12396
5.285714285714286,17.714285714285715,12397
5.285714285714286,17.714285714285715,12398
5.285714285714286,17.714285714285715,12399
5.285714285714286,17.714285714285715,12400
5.285714285714286,17.714285714285715,12401
5.285714285714286,17.714285714285715,12402
5.285714285714286,17.714285714285715,12403
5.285714285714286,17.714285714285715,12404
5.285714285714286,17.714285714285715,12405
5.285714285714286,17.714285714285715,12406
5.285714285714286,17.714285714285715,12407
5.285714285714286,17.714285714285715,12408
5.285714285714286,17.714285714285715,12409
5.285714285714286,16.857142857142858,12410
5.285714285714286,16.857142857142858,12411
5.285714285714286,16.0,12412
5.285714285714286,15.857142857142858,12413
5.285714285714286,15.857142857142858,12414
5.285714285714286,15.857142857142858,12415
5.285714285714286,15.857142857142858,12416
5.285714285714286,15.857142857142858,12417
5.285714285714286,15.857142857142858,12418
5.285714285714286,15.857142857142858,12419
5.285714285714286,15.857142857142858,12420
5.285714285714286,15.857142857142858,12421
5.428571428571429,15.857142857142858,12422
5.428571428571429,15.857142857142858,12423
5.428571428571429,15.857142857142858,12424
5.428571428571429,15.857142857142858,12425
5.428571428571429,15.857142857142858,12426
5.428571428571429,15.857142857142858,12427
5.428571428571429,15.857142857142858,12428
5.428571428571429,15.857142857142858,12429
5.428571428571429,15.857142857142858,12430
5.428571428571429,15.857142857142858,12431
4.571428571428571,15.857142857142858,12432
4.571428571428571,15.857142857142858,12433
4.571428571428571,15.857142857142858,12434
4.571428571428571,15.857142857142858,12435
4.428571428571429,15.857142857142858,12436
4.428571428571429,15.857142857142858,12437
4.428571428571429,15.857142857142858,12438
4.428571428571429,15.857142857142858,12439
4.428571428571429,15.857142857142858,12440
4.428571428571429,15.857142857142858,12441
4.428571428571429,15.857142857142858,12442
4.428571428571429,15.857142857142858,12443
4.428571428571429,15.857142857142858,12444
4.428571428571429,15.857142857142858,12445
4.428571428571429,15.857142857142858,12446
4.428571428571429,15.857142857142858,12447
4.428571428571429,15.857142857142858,12448
4.428571428571429,15.857142857142858,12449
4.428571428571429,15.857142857142858,12450
4.428571428571429,15.857142857142858,12451
4.428571428571429,15.857142857142858,12452
4.428571428571429,15.857142857142858,12453
4.428571428571429,15.857142857142858,12454
4.428571428571429,15.857142857142858,12455
4.428571428571429,15.0,12456
4.428571428571429,14.857142857142858,12457
4.428571428571429,14.0,12458
4.428571428571429,14.0,12459
4.428571428571429,14.0,12460
4.428571428571429,14.0,12461
4.428571428571429,14.0,12462
4.428571428571429,14.0,12463
4.428571428571429,14.0,12464
4.428571428571429,14.0,12465
4.428571428571429,14.0,12466
4.428571428571429,14.0,12467
4.428571428571429,14.0,12468
4.428571428571429,14.0,12469
4.428571428571429,14.0,12470
4.428571428571429,14.0,12471
4.428571428571429,14.857142857142856,12472
4.428571428571429,14.857142857142856,12473
4.428571428571429,14.857142857142856,12474
4.571428571428571,15.0,12475
4.571428571428571,15.0,12476
4.571428571428571,15.0,12477
4.571428571428571,15.0,12478
5.428571428571429,14.857142857142858,12479
5.428571428571429,14.857142857142858,12480
5.428571428571429,14.857142857142858,12481
5.428571428571429,14.857142857142858,12482
5.428571428571429,14.714285714285714,12483
5.428571428571429,14.714285714285714,12484
5.428571428571429,14.714285714285714,12485
5.428571428571429,14.714285714285714,12486
5.428571428571429,14.571428571428571,12487
5.428571428571429,14.571428571428571,12488
5.428571428571429,14.571428571428571,12489
5.428571428571429,14.571428571428571,12490
5.428571428571429,14.571428571428571,12491
5.428571428571429,13.714285714285715,12492
5.428571428571429,13.714285714285715,12493
5.428571428571429,13.714285714285715,12494
5.428571428571429,13.714285714285715,12495
5.428571428571429,13.714285714285715,12496
5.428571428571429,13.714285714285715,12497
5.428571428571429,13.714285714285715,12498
5.428571428571429,13.714285714285715,12499
5.428571428571429,13.714285714285715,12500
5.428571428571429,13.714285714285715,12501
5.428571428571429,13.714285714285715,12502
5.428571428571429,13.714285714285715,12503
5.428571428571429,13.714285714285715,12504
5.428571428571429,14.571428571428571,12505
5.428571428571429,14.57142857142857,12506
5.428571428571429,14.57142857142857,12507
5.428571428571429,14.57142857142857,12508
5.428571428571429,14.57142857142857,12509
5.428571428571429,14.57142857142857,12510
5.428571428571429,14.57142857142857,12511
5.428571428571429,14.57142857142857,12512
5.428571428571429,14.57142857142857,12513
5.428571428571429,14.57142857142857,12514
5.428571428571429,14.57142857142857,12515
5.428571428571429,14.57142857142857,12516
5.428571428571429,14.57142857142857,12517
5.428571428571429,14.57142857142857,12518
5.428571428571429,14.57142857142857,12519
5.428571428571429,14.57142857142857,12520
5.428571428571429,14.57142857142857,12521
5.428571428571429,14.57142857142857,12522
5.428571428571429,14.57142857142857,12523
5.428571428571429,14.57142857142857,12524
5.428571428571429,14.57142857142857,12525
5.428571428571429,14.57142857142857,12526
5.428571428571429,14.57142857142857,12527
5.428571428571429,14.57142857142857,12528
5.428571428571429,14.57142857142857,12529
5.428571428571429,14.57142857142857,12530
5.428571428571429,14.57142857142857,12531
5.428571428571429,14.57142857142857,12532
5.428571428571429,14.57142857142857,12533
5.428571428571429,14.57142857142857,12534
5.428571428571429,14.57142857142857,12535
5.428571428571429,14.57142857142857,12536
5.428571428571429,14.57142857142857,12537
5.428571428571429,14.57142857142857,12538
5.428571428571429,14.57142857142857,12539
5.428571428571429,14.57142857142857,12540
5.428571428571429,14.57142857142857,12541
5.428571428571429,14.57142857142857,12542
5.428571428571429,14.57142857142857,12543
5.428571428571429,14.57142857142857,12544
5.428571428571429,14.57142857142857,12545
5.428571428571429,14.57142857142857,12546
5.428571428571429,14.57142857142857,12547
5.428571428571429,14.57142857142857,12548
5.428571428571429,14.57142857142857,12549
5.428571428571429,14.57142857142857,12550
5.428571428571429,14.57142857142857,12551
5.428571428571429,14.57142857142857,12552
5.428571428571429,14.57142857142857,12553
5.428571428571429,14.57142857142857,12554
5.428571428571429,14.57142857142857,12555
5.428571428571429,14.57142857142857,12556
5.428571428571429,14.57142857142857,12557
5.428571428571429,14.57142857142857,12558
5.428571428571429,14.57142857142857,12559
5.428571428571429,14.57142857142857,12560
5.428571428571429,14.57142857142857,12561
5.428571428571429,14.57142857142857,12562
5.428571428571429,14.57142857142857,12563
5.428571428571429,14.57142857142857,12564
5.428571428571429,14.57142857142857,12565
5.428571428571429,14.57142857142857,12566
5.571428571428571,14.57142857142857,12567
5.571428571428571,14.57142857142857,12568
5.571428571428571,14.57142857142857,12569
5.571428571428571,14.57142857142857,12570
5.571428571428571,14.57142857142857,12571
5.571428571428571,14.57142857142857,12572
6.428571428571429,14.57142857142857,12573
6.428571428571429,14.57142857142857,12574
6.428571428571429,14.57142857142857,12575
6.428571428571429,14.57142857142857,12576
6.428571428571429,14.57142857142857,12577
6.428571428571429,14.57142857142857,12578
6.428571428571429,14.57142857142857,12579
6.428571428571429,14.57142857142857,12580
6.428571428571429,14.57142857142857,12581
6.428571428571429,14.57142857142857,12582
6.428571428571429,14.57142857142857,12583
6.428571428571429,14.57142857142857,12584
6.428571428571429,14.57142857142857,12585
6.428571428571429,14.57142857142857,12586
6.428571428571429,14.57142857142857,12587
6.428571428571429,14.57142857142857,12588
6.428571428571429,14.57142857142857,12589
6.428571428571429,14.57142857142857,12590
6.428571428571429,14.57142857142857,12591
6.428571428571429,14.57142857142857,12592
6.428571428571429,14.57142857142857,12593
6.428571428571429,14.57142857142857,12594
6.428571428571429,14.57142857142857,12595
6.428571428571429,14.57142857142857,12596
6.428571428571429,14.57142857142857,12597
6.428571428571429,14.57142857142857,12598
6.428571428571429,14.57142857142857,12599
6.428571428571429,14.57142857142857,12600
6.428571428571429,14.57142857142857,12601
6.428571428571429,14.57142857142857,12602
6.428571428571429,14.57142857142857,12603
6.428571428571429,14.57142857142857,12604
6.428571428571429,14.57142857142857,12605
6.428571428571429,14.57142857142857,12606
6.428571428571429,14.57142857142857,12607
6.428571428571429,14.57142857142857,12608
6.428571428571429,14.57142857142857,12609
6.428571428571429,14.57142857142857,12610
6.428571428571429,14.57142857142857,12611
6.428571428571429,14.57142857142857,12612
6.428571428571429,14.57142857142857,12613
6.428571428571429,14.57142857142857,12614
6.428571428571429,14.57142857142857,12615
6.428571428571429,14.57142857142857,12616
6.428571428571429,15.428571428571427,12617
6.428571428571429,15.428571428571427,12618
6.428571428571429,15.428571428571429,12619
6.428571428571429,15.285714285714286,12620
6.428571428571429,14.428571428571429,12621
6.428571428571429,14.285714285714286,12622
6.428571428571429,13.428571428571429,12623
6.428571428571429,13.285714285714286,12624
6.428571428571429,12.428571428571429,12625
6.428571428571429,12.428571428571429,12626
6.428571428571429,12.428571428571429,12627
6.428571428571429,12.428571428571429,12628
6.428571428571429,12.428571428571429,12629
6.428571428571429,12.428571428571429,12630
6.428571428571429,12.428571428571429,12631
6.428571428571429,12.428571428571429,12632
6.428571428571429,12.428571428571429,12633
6.428571428571429,12.428571428571429,12634
6.428571428571429,12.428571428571429,12635
6.428571428571429,12.428571428571429,12636
6.428571428571429,12.428571428571429,12637
6.428571428571429,12.428571428571429,12638
6.428571428571429,12.428571428571429,12639
6.428571428571429,12.428571428571429,12640
6.428571428571429,12.428571428571429,12641
6.428571428571429,12.428571428571429,12642
6.428571428571429,12.428571428571429,12643
6.428571428571429,12.428571428571429,12644
6.428571428571429,12.428571428571429,12645
6.428571428571429,12.428571428571429,12646
6.428571428571429,12.428571428571429,12647
6.428571428571429,12.428571428571429,12648
6.428571428571429,12.428571428571429,12649
6.428571428571429,12.428571428571429,12650
6.428571428571429,12.428571428571429,12651
6.428571428571429,12.428571428571429,12652
6.428571428571429,12.428571428571429,12653
6.428571428571429,12.428571428571429,12654
6.428571428571429,12.428571428571429,12655
6.428571428571429,12.428571428571429,12656
6.428571428571429,12.428571428571429,12657
6.285714285714285,12.428571428571429,12658
6.285714285714285,12.428571428571429,12659
6.285714285714285,12.428571428571429,12660
6.285714285714285,12.428571428571429,12661
6.285714285714285,12.428571428571429,12662
6.285714285714285,12.428571428571429,12663
6.285714285714285,12.428571428571429,12664
6.285714285714285,13.285714285714285,12665
6.285714285714285,13.285714285714285,12666
6.285714285714285,14.142857142857142,12667
6.285714285714285,14.142857142857142,12668
6.285714285714285,14.142857142857142,12669
6.285714285714285,14.142857142857142,12670
6.285714285714285,14.142857142857142,12671
6.285714285714285,14.142857142857142,12672
6.285714285714285,14.142857142857142,12673
6.285714285714285,14.142857142857142,12674
6.285714285714285,14.142857142857142,12675
6.285714285714285,14.142857142857142,12676
6.285714285714285,14.142857142857142,12677
6.285714285714285,14.142857142857142,12678
6.285714285714285,14.142857142857142,12679
6.285714285714285,14.142857142857142,12680
6.285714285714285,14.142857142857142,12681
6.285714285714285,14.142857142857142,12682
6.285714285714285,14.142857142857142,12683
6.285714285714285,14.142857142857142,12684
6.285714285714285,14.142857142857142,12685
6.285714285714285,14.142857142857142,12686
6.285714285714285,14.142857142857142,12687
6.285714285714285,14.142857142857142,12688
6.285714285714285,14.142857142857142,12689
6.285714285714285,14.142857142857142,12690
6.285714285714285,14.142857142857142,12691
6.285714285714285,14.142857142857142,12692
6.285714285714285,14.142857142857142,12693
6.285714285714285,14.142857142857142,12694
6.285714285714285,14.142857142857142,12695
6.285714285714285,14.142857142857142,12696
6.285714285714285,14.142857142857142,12697
6.285714285714285,14.142857142857142,12698
6.285714285714285,14.142857142857142,12699
6.285714285714285,14.142857142857142,12700
6.285714285714285,14.142857142857142,12701
6.285714285714285,14.142857142857142,12702
6.285714285714285,14.142857142857142,12703
6.285714285714285,14.142857142857142,12704
6.285714285714285,14.142857142857142,12705
6.285714285714285,14.142857142857142,12706
6.285714285714285,14.142857142857142,12707
6.285714285714285,14.142857142857142,12708
6.285714285714285,14.285714285714285,12709
6.285714285714285,14.285714285714285,12710
6.285714285714285,14.285714285714285,12711
6.285714285714285,14.285714285714285,12712
6.285714285714285,14.285714285714285,12713
6.285714285714285,14.285714285714285,12714
6.285714285714285,14.285714285714285,12715
6.285714285714285,14.285714285714285,12716
6.285714285714285,14.285714285714285,12717
6.285714285714285,14.285714285714285,12718
6.285714285714285,14.285714285714285,12719
6.285714285714285,14.285714285714285,12720
6.285714285714285,14.285714285714285,12721
6.285714285714285,14.428571428571429,12722
6.285714285714285,14.428571428571429,12723
6.285714285714285,14.428571428571429,12724
6.285714285714285,14.428571428571429,12725
6.285714285714285,14.428571428571429,12726
7.285714285714285,14.428571428571429,12727
7.285714285714285,14.428571428571429,12728
7.285714285714285,14.428571428571429,12729
7.285714285714285,14.428571428571429,12730
7.428571428571428,14.428571428571429,12731
8.285714285714285,13.571428571428571,12732
8.285714285714285,13.428571428571429,12733
8.285714285714285,12.571428571428571,12734
8.285714285714285,12.428571428571429,12735
8.285714285714285,12.428571428571429,12736
8.285714285714285,12.285714285714286,12737
8.285714285714285,12.285714285714286,12738
8.285714285714285,12.285714285714286,12739
8.285714285714285,12.285714285714286,12740
8.285714285714285,12.285714285714286,12741
8.285714285714285,12.285714285714286,12742
8.285714285714285,12.285714285714286,12743
8.285714285714285,12.285714285714286,12744
8.285714285714285,12.285714285714286,12745
8.285714285714285,12.285714285714286,12746
8.285714285714285,12.285714285714286,12747
8.285714285714285,12.285714285714286,12748
8.285714285714285,12.285714285714286,12749
7.285714285714285,12.285714285714286,12750
7.285714285714285,12.285714285714286,12751
7.285714285714285,12.285714285714286,12752
7.285714285714285,12.285714285714286,12753
7.285714285714285,12.285714285714286,12754
7.285714285714285,12.285714285714286,12755
7.285714285714285,12.285714285714286,12756
7.285714285714285,12.285714285714286,12757
7.285714285714285,12.285714285714286,12758
7.285714285714285,12.285714285714286,12759
7.285714285714285,12.285714285714286,12760
7.285714285714285,12.285714285714286,12761
7.285714285714285,12.285714285714286,12762
7.285714285714285,12.285714285714286,12763
7.285714285714285,12.285714285714286,12764
7.285714285714285,12.285714285714286,12765
7.285714285714285,12.285714285714286,12766
7.285714285714285,12.285714285714286,12767
7.285714285714285,12.285714285714286,12768
7.285714285714285,12.285714285714286,12769
7.285714285714285,12.285714285714286,12770
