AKAP8L,CPSF6,NEAT1_position
2.714285714285714,6.0,9267
2.714285714285714,6.0,9268
2.714285714285714,6.0,9269
2.714285714285714,6.0,9270
2.714285714285714,6.0,9271
2.714285714285714,6.0,9272
2.714285714285714,6.0,9273
2.714285714285714,6.0,9274
2.714285714285714,6.0,9275
2.714285714285714,7.0,9276
2.714285714285714,7.0,9277
2.714285714285714,7.0,9278
2.714285714285714,8.0,9279
2.714285714285714,8.0,9280
2.714285714285714,8.0,9281
2.714285714285714,8.0,9282
2.714285714285714,8.0,9283
2.714285714285714,8.0,9284
2.714285714285714,8.0,9285
2.714285714285714,8.0,9286
2.714285714285714,8.0,9287
2.714285714285714,8.0,9288
2.714285714285714,8.0,9289
2.714285714285714,8.0,9290
2.714285714285714,8.0,9291
2.714285714285714,8.0,9292
2.714285714285714,8.0,9293
2.714285714285714,8.0,9294
2.714285714285714,8.0,9295
2.714285714285714,8.0,9296
2.714285714285714,8.0,9297
2.714285714285714,8.0,9298
2.714285714285714,8.0,9299
2.714285714285714,8.0,9300
2.714285714285714,8.0,9301
2.714285714285714,8.0,9302
2.714285714285714,8.0,9303
2.714285714285714,8.0,9304
2.714285714285714,8.0,9305
2.714285714285714,8.0,9306
2.714285714285714,8.0,9307
2.714285714285714,8.0,9308
2.714285714285714,8.0,9309
2.714285714285714,8.0,9310
3.571428571428571,8.0,9311
3.571428571428571,8.0,9312
3.571428571428571,8.0,9313
2.7142857142857144,8.0,9314
2.7142857142857144,8.0,9315
1.8571428571428572,8.0,9316
1.714285714285714,8.0,9317
1.714285714285714,8.0,9318
1.714285714285714,8.0,9319
1.714285714285714,8.0,9320
1.714285714285714,8.0,9321
1.714285714285714,8.0,9322
1.714285714285714,8.0,9323
1.714285714285714,8.0,9324
1.714285714285714,8.0,9325
1.714285714285714,8.0,9326
1.714285714285714,8.0,9327
1.714285714285714,8.0,9328
1.714285714285714,8.0,9329
1.714285714285714,8.0,9330
1.714285714285714,8.0,9331
1.714285714285714,8.0,9332
1.714285714285714,8.0,9333
1.714285714285714,8.0,9334
1.714285714285714,8.0,9335
1.714285714285714,8.0,9336
1.714285714285714,8.0,9337
1.714285714285714,8.0,9338
1.714285714285714,8.0,9339
1.714285714285714,8.0,9340
1.714285714285714,8.0,9341
1.714285714285714,8.0,9342
1.714285714285714,8.0,9343
1.714285714285714,8.0,9344
1.714285714285714,8.0,9345
1.714285714285714,8.0,9346
1.714285714285714,8.0,9347
1.714285714285714,8.0,9348
1.714285714285714,8.0,9349
1.714285714285714,8.0,9350
1.714285714285714,8.0,9351
1.714285714285714,8.0,9352
1.714285714285714,8.0,9353
1.714285714285714,8.0,9354
1.714285714285714,8.0,9355
1.714285714285714,8.0,9356
1.714285714285714,8.0,9357
1.714285714285714,8.0,9358
1.714285714285714,8.0,9359
1.714285714285714,7.0,9360
1.714285714285714,7.0,9361
1.714285714285714,7.0,9362
1.714285714285714,7.0,9363
1.714285714285714,7.0,9364
1.714285714285714,7.0,9365
1.714285714285714,7.0,9366
1.714285714285714,7.0,9367
1.714285714285714,7.0,9368
1.714285714285714,7.0,9369
1.714285714285714,6.0,9370
1.714285714285714,6.0,9371
1.714285714285714,6.0,9372
1.714285714285714,6.0,9373
1.714285714285714,6.0,9374
1.714285714285714,6.0,9375
2.571428571428571,6.0,9376
2.571428571428571,6.0,9377
3.4285714285714284,6.0,9378
3.4285714285714284,6.0,9379
4.285714285714286,6.0,9380
4.285714285714286,6.0,9381
5.142857142857142,6.0,9382
5.142857142857142,6.0,9383
6.0,6.0,9384
6.0,6.0,9385
6.0,6.0,9386
6.0,6.0,9387
6.0,6.0,9388
6.0,6.0,9389
6.0,6.0,9390
6.0,6.0,9391
6.0,6.0,9392
6.0,6.0,9393
6.0,6.0,9394
6.0,6.0,9395
6.0,6.0,9396
6.0,6.0,9397
6.0,6.0,9398
6.0,6.0,9399
6.0,6.0,9400
6.0,6.0,9401
6.0,6.0,9402
6.0,6.0,9403
6.0,6.0,9404
6.0,6.0,9405
6.0,6.0,9406
6.0,6.0,9407
6.0,6.0,9408
6.0,6.0,9409
6.0,6.0,9410
6.0,6.0,9411
6.0,6.0,9412
6.0,6.0,9413
6.0,6.0,9414
6.0,6.0,9415
6.0,6.0,9416
6.0,6.0,9417
6.0,6.0,9418
6.0,6.0,9419
6.0,6.0,9420
6.0,6.0,9421
6.0,6.0,9422
6.0,6.0,9423
6.0,6.0,9424
6.0,6.0,9425
6.0,6.0,9426
6.0,6.0,9427
6.0,6.0,9428
6.0,6.0,9429
6.0,6.0,9430
6.0,6.0,9431
6.0,6.0,9432
6.0,6.0,9433
6.0,6.0,9434
6.0,6.0,9435
6.0,6.0,9436
6.0,6.0,9437
6.0,6.0,9438
6.0,6.0,9439
6.0,6.0,9440
6.0,6.0,9441
6.0,6.0,9442
6.0,6.0,9443
6.0,6.0,9444
6.0,6.0,9445
6.0,6.0,9446
6.0,7.0,9447
6.0,7.0,9448
6.0,7.0,9449
6.0,8.0,9450
6.0,8.0,9451
6.0,8.0,9452
6.0,8.0,9453
6.0,8.0,9454
6.0,8.0,9455
6.0,8.0,9456
6.0,8.0,9457
6.0,8.0,9458
6.0,8.0,9459
6.0,8.0,9460
6.0,8.0,9461
6.0,8.0,9462
6.0,8.0,9463
6.0,8.0,9464
6.0,8.0,9465
6.0,8.0,9466
6.0,8.0,9467
6.0,8.0,9468
6.0,8.0,9469
6.857142857142857,8.0,9470
6.857142857142857,8.0,9471
6.857142857142857,8.0,9472
6.857142857142857,8.0,9473
6.857142857142857,8.0,9474
6.857142857142857,8.0,9475
6.857142857142857,8.0,9476
6.857142857142857,8.0,9477
6.857142857142857,8.0,9478
6.857142857142857,8.0,9479
6.857142857142857,8.0,9480
6.857142857142857,8.0,9481
6.857142857142857,8.0,9482
6.857142857142857,8.0,9483
6.857142857142857,8.0,9484
6.857142857142857,8.0,9485
6.857142857142857,8.0,9486
6.857142857142857,8.0,9487
6.857142857142857,8.0,9488
6.857142857142857,8.0,9489
6.857142857142857,8.0,9490
6.857142857142857,8.0,9491
6.857142857142857,8.0,9492
6.857142857142857,8.0,9493
6.857142857142857,8.0,9494
6.857142857142857,8.0,9495
6.857142857142857,8.0,9496
6.857142857142857,8.0,9497
6.857142857142857,8.0,9498
6.857142857142857,8.0,9499
6.857142857142857,8.0,9500
6.857142857142857,8.0,9501
6.857142857142857,8.0,9502
6.857142857142857,8.0,9503
6.857142857142857,8.0,9504
6.857142857142857,8.0,9505
6.857142857142857,8.0,9506
6.857142857142857,8.0,9507
6.857142857142857,8.0,9508
6.857142857142857,8.0,9509
6.857142857142857,8.0,9510
6.857142857142857,8.0,9511
6.857142857142857,8.0,9512
6.857142857142857,8.0,9513
6.857142857142857,8.0,9514
6.857142857142857,8.0,9515
6.857142857142857,8.0,9516
6.857142857142857,8.0,9517
6.857142857142857,8.0,9518
6.857142857142857,8.0,9519
6.857142857142857,8.0,9520
6.857142857142857,8.0,9521
6.857142857142857,8.0,9522
6.857142857142857,8.0,9523
6.857142857142857,8.0,9524
6.857142857142857,8.0,9525
6.857142857142857,8.0,9526
6.857142857142857,8.0,9527
6.857142857142857,8.0,9528
6.857142857142857,8.0,9529
6.857142857142857,8.0,9530
6.857142857142857,8.0,9531
6.857142857142857,8.0,9532
6.857142857142857,8.0,9533
6.857142857142857,8.0,9534
6.857142857142857,8.0,9535
6.857142857142857,8.0,9536
6.857142857142857,8.0,9537
6.857142857142857,8.0,9538
6.857142857142857,8.0,9539
6.857142857142857,8.0,9540
6.857142857142857,8.0,9541
6.857142857142857,8.0,9542
6.857142857142857,8.0,9543
6.857142857142857,8.0,9544
6.857142857142857,8.0,9545
6.857142857142857,8.0,9546
6.857142857142857,8.0,9547
6.857142857142857,8.0,9548
6.857142857142857,8.0,9549
6.857142857142857,8.0,9550
6.857142857142857,8.0,9551
6.857142857142857,8.0,9552
6.857142857142857,8.0,9553
6.857142857142857,8.0,9554
6.857142857142857,8.0,9555
6.857142857142857,8.0,9556
6.857142857142857,8.0,9557
6.857142857142857,8.0,9558
6.857142857142857,8.0,9559
6.857142857142857,8.0,9560
6.857142857142857,8.0,9561
6.857142857142857,8.0,9562
6.857142857142857,8.0,9563
6.857142857142857,8.0,9564
6.857142857142857,8.0,9565
6.857142857142857,8.0,9566
6.857142857142857,8.0,9567
6.857142857142857,8.0,9568
6.857142857142857,8.0,9569
6.857142857142857,8.0,9570
6.857142857142857,8.0,9571
6.857142857142857,8.0,9572
6.857142857142857,8.0,9573
6.857142857142857,8.0,9574
6.857142857142857,8.0,9575
6.857142857142857,8.0,9576
6.857142857142857,8.0,9577
6.857142857142857,8.0,9578
6.857142857142857,8.0,9579
6.857142857142857,8.0,9580
6.857142857142857,8.0,9581
6.857142857142857,8.0,9582
6.857142857142857,8.0,9583
6.857142857142857,8.0,9584
6.857142857142857,8.0,9585
6.857142857142857,8.0,9586
6.857142857142857,8.0,9587
6.857142857142857,8.0,9588
6.857142857142857,8.0,9589
6.857142857142857,8.0,9590
6.857142857142857,8.0,9591
6.857142857142857,8.0,9592
6.857142857142857,8.0,9593
6.857142857142857,8.0,9594
6.857142857142857,8.0,9595
6.857142857142857,8.0,9596
6.857142857142857,8.0,9597
6.857142857142857,8.0,9598
6.857142857142857,8.0,9599
6.857142857142857,8.0,9600
6.857142857142857,8.0,9601
6.857142857142857,8.0,9602
6.857142857142857,8.0,9603
6.857142857142857,7.0,9604
6.857142857142857,7.0,9605
6.857142857142857,7.0,9606
6.857142857142857,7.0,9607
6.857142857142857,7.0,9608
6.857142857142857,7.0,9609
6.857142857142857,7.0,9610
6.857142857142857,7.0,9611
6.857142857142857,7.0,9612
6.857142857142857,7.0,9613
6.857142857142857,7.0,9614
6.857142857142857,7.0,9615
6.857142857142857,7.0,9616
6.857142857142857,7.0,9617
6.857142857142857,7.0,9618
6.857142857142857,7.0,9619
6.857142857142857,7.0,9620
6.857142857142857,7.0,9621
6.857142857142857,7.0,9622
6.857142857142857,7.0,9623
6.857142857142857,7.0,9624
6.857142857142857,7.0,9625
6.857142857142857,7.0,9626
6.857142857142857,7.0,9627
6.857142857142857,7.0,9628
6.857142857142857,7.0,9629
6.857142857142857,7.0,9630
6.857142857142857,7.0,9631
6.857142857142857,7.0,9632
6.857142857142857,7.0,9633
6.857142857142857,7.0,9634
6.857142857142857,7.0,9635
6.857142857142857,7.0,9636
6.857142857142857,7.0,9637
6.857142857142857,7.0,9638
6.857142857142857,7.0,9639
6.857142857142857,7.0,9640
6.857142857142857,7.0,9641
6.857142857142857,7.0,9642
6.857142857142857,7.0,9643
6.857142857142857,7.0,9644
6.857142857142857,7.0,9645
6.857142857142857,7.0,9646
6.857142857142857,7.0,9647
6.857142857142857,7.0,9648
6.857142857142857,7.0,9649
6.857142857142857,7.0,9650
6.857142857142857,7.0,9651
6.857142857142857,7.0,9652
6.857142857142857,7.0,9653
6.857142857142857,7.0,9654
6.857142857142857,7.0,9655
6.857142857142857,7.0,9656
6.857142857142857,7.0,9657
6.857142857142857,7.0,9658
6.857142857142857,7.0,9659
6.0,7.0,9660
6.0,7.0,9661
6.0,7.0,9662
6.0,7.0,9663
6.0,7.0,9664
6.0,7.0,9665
6.0,7.0,9666
6.0,7.0,9667
6.0,7.0,9668
6.0,7.0,9669
6.0,7.0,9670
6.0,7.0,9671
6.0,7.0,9672
6.0,7.0,9673
6.0,7.0,9674
6.0,7.0,9675
6.0,7.0,9676
6.0,7.0,9677
6.0,7.0,9678
6.0,7.0,9679
6.0,7.0,9680
6.0,7.0,9681
6.0,8.0,9682
6.0,8.0,9683
6.0,8.0,9684
6.0,8.0,9685
6.0,8.0,9686
6.0,8.0,9687
6.0,8.0,9688
6.0,8.0,9689
6.0,8.0,9690
6.0,8.0,9691
6.0,8.0,9692
6.0,8.0,9693
6.0,8.0,9694
6.0,8.0,9695
6.0,8.0,9696
6.0,8.0,9697
6.0,8.0,9698
6.0,8.0,9699
6.0,8.0,9700
6.0,8.0,9701
6.0,8.0,9702
6.0,8.0,9703
6.0,8.0,9704
6.0,8.0,9705
6.0,8.0,9706
6.0,8.0,9707
6.0,8.0,9708
6.0,8.0,9709
6.0,8.0,9710
6.0,8.0,9711
6.0,8.0,9712
6.0,8.0,9713
6.0,8.0,9714
6.0,8.0,9715
6.0,8.0,9716
6.0,8.0,9717
6.0,8.0,9718
6.0,8.0,9719
6.0,8.0,9720
6.0,8.0,9721
6.0,8.0,9722
6.0,8.0,9723
6.0,8.0,9724
6.0,8.0,9725
6.0,8.0,9726
6.0,8.0,9727
6.0,8.0,9728
6.0,8.0,9729
6.0,8.0,9730
6.0,8.0,9731
6.0,8.0,9732
6.0,8.0,9733
6.0,8.0,9734
6.0,8.0,9735
6.0,8.0,9736
6.0,8.0,9737
6.0,8.0,9738
6.0,8.0,9739
6.0,8.0,9740
6.0,8.0,9741
6.0,8.0,9742
6.0,8.0,9743
6.0,8.0,9744
6.0,8.0,9745
6.0,8.0,9746
6.0,8.0,9747
6.0,8.0,9748
6.0,8.0,9749
6.0,8.0,9750
6.0,8.0,9751
6.0,8.0,9752
6.0,8.0,9753
6.0,8.0,9754
6.0,8.0,9755
6.0,8.0,9756
6.0,8.0,9757
6.0,8.0,9758
6.0,8.0,9759
6.0,8.0,9760
6.0,8.0,9761
6.0,8.0,9762
6.0,8.0,9763
6.0,8.0,9764
6.0,8.0,9765
6.0,8.0,9766
6.0,8.0,9767
6.0,8.0,9768
6.0,8.0,9769
6.0,8.0,9770
6.0,8.0,9771
6.0,8.0,9772
6.0,8.0,9773
6.0,8.0,9774
6.0,8.0,9775
6.0,8.0,9776
6.0,9.0,9777
6.0,9.0,9778
6.0,9.0,9779
6.0,9.0,9780
6.0,9.0,9781
6.0,9.0,9782
6.0,9.0,9783
6.0,9.0,9784
6.0,9.0,9785
6.0,9.0,9786
6.0,9.0,9787
6.0,9.0,9788
6.0,9.0,9789
6.0,9.0,9790
6.0,9.0,9791
6.0,9.0,9792
6.0,9.0,9793
6.0,9.0,9794
6.0,9.0,9795
6.0,9.0,9796
6.0,9.0,9797
6.0,9.0,9798
6.0,9.0,9799
6.0,9.0,9800
6.0,9.0,9801
6.0,9.0,9802
6.0,9.0,9803
6.0,9.0,9804
6.0,9.0,9805
6.0,9.0,9806
6.0,9.0,9807
6.0,9.0,9808
6.0,9.0,9809
6.0,9.0,9810
6.0,9.0,9811
6.0,9.0,9812
6.0,9.0,9813
6.0,9.0,9814
6.0,9.0,9815
6.0,9.0,9816
6.0,9.0,9817
6.0,9.0,9818
6.857142857142857,9.0,9819
6.857142857142857,9.0,9820
6.857142857142857,9.0,9821
6.857142857142857,9.0,9822
6.857142857142857,9.0,9823
6.857142857142857,9.0,9824
6.857142857142857,9.0,9825
6.857142857142857,9.0,9826
6.857142857142857,9.0,9827
6.857142857142857,9.0,9828
6.857142857142857,9.0,9829
6.857142857142857,9.0,9830
6.857142857142857,9.0,9831
6.857142857142857,9.0,9832
6.857142857142857,9.0,9833
6.857142857142857,9.0,9834
6.857142857142857,9.0,9835
6.857142857142857,9.0,9836
6.857142857142857,9.0,9837
6.857142857142857,9.0,9838
6.857142857142857,9.0,9839
6.857142857142857,9.0,9840
6.857142857142857,9.0,9841
6.857142857142857,9.0,9842
6.857142857142857,9.0,9843
6.857142857142857,9.0,9844
6.857142857142857,9.0,9845
6.857142857142857,9.0,9846
6.857142857142857,9.0,9847
6.857142857142857,9.0,9848
6.857142857142857,9.0,9849
6.857142857142857,9.0,9850
6.857142857142857,9.0,9851
6.857142857142857,9.0,9852
6.857142857142857,9.0,9853
6.857142857142857,9.0,9854
6.857142857142857,9.0,9855
6.857142857142857,9.0,9856
6.857142857142857,9.0,9857
6.857142857142857,9.0,9858
6.857142857142857,9.0,9859
6.857142857142857,9.0,9860
6.857142857142857,9.0,9861
6.857142857142857,9.0,9862
6.857142857142857,9.0,9863
6.857142857142857,9.0,9864
6.857142857142857,9.0,9865
6.857142857142857,9.0,9866
6.857142857142857,9.0,9867
6.857142857142857,9.0,9868
6.857142857142857,9.0,9869
6.857142857142857,9.0,9870
6.857142857142857,9.0,9871
6.857142857142857,9.0,9872
6.857142857142857,9.0,9873
6.857142857142857,9.0,9874
6.857142857142857,9.0,9875
6.857142857142857,9.0,9876
6.857142857142857,9.0,9877
6.857142857142857,9.0,9878
6.857142857142857,9.0,9879
6.857142857142857,9.0,9880
6.857142857142857,9.0,9881
6.857142857142857,9.0,9882
6.857142857142857,9.0,9883
6.857142857142857,9.0,9884
6.857142857142857,9.0,9885
6.857142857142857,9.0,9886
6.857142857142857,9.0,9887
6.857142857142857,9.0,9888
6.857142857142857,9.0,9889
6.857142857142857,9.0,9890
6.857142857142857,9.0,9891
6.857142857142857,9.0,9892
6.857142857142857,9.0,9893
6.857142857142857,9.0,9894
6.857142857142857,9.0,9895
6.857142857142857,9.0,9896
6.857142857142857,9.0,9897
6.857142857142857,9.0,9898
6.857142857142857,9.0,9899
6.857142857142857,9.0,9900
6.857142857142857,9.0,9901
6.857142857142857,9.0,9902
6.857142857142857,9.0,9903
6.857142857142857,9.0,9904
6.857142857142857,9.0,9905
6.857142857142857,9.0,9906
6.857142857142857,9.0,9907
6.857142857142857,9.0,9908
6.857142857142857,9.0,9909
6.857142857142857,9.0,9910
7.714285714285714,9.0,9911
7.714285714285714,9.0,9912
7.714285714285714,9.0,9913
7.714285714285714,9.0,9914
7.714285714285714,9.0,9915
7.714285714285714,9.0,9916
7.714285714285714,9.0,9917
7.714285714285714,9.0,9918
7.714285714285714,9.0,9919
7.714285714285714,9.0,9920
7.714285714285714,9.0,9921
7.714285714285714,9.0,9922
7.714285714285714,9.0,9923
7.714285714285714,9.0,9924
7.714285714285714,9.0,9925
7.714285714285714,9.0,9926
7.714285714285714,9.0,9927
7.714285714285714,9.0,9928
7.714285714285714,9.0,9929
7.714285714285714,9.0,9930
7.714285714285714,9.0,9931
7.714285714285714,9.0,9932
7.714285714285714,9.0,9933
7.714285714285714,9.0,9934
7.714285714285714,9.0,9935
7.714285714285714,9.0,9936
7.714285714285714,9.0,9937
7.714285714285714,9.0,9938
7.714285714285714,9.0,9939
7.714285714285714,9.0,9940
7.714285714285714,9.0,9941
7.714285714285714,9.0,9942
7.714285714285714,9.0,9943
7.714285714285714,9.0,9944
7.714285714285714,9.0,9945
7.714285714285714,9.0,9946
7.714285714285714,9.0,9947
7.714285714285714,9.0,9948
7.714285714285714,9.0,9949
7.714285714285714,9.0,9950
7.714285714285714,9.0,9951
7.714285714285714,9.0,9952
7.714285714285714,9.0,9953
7.714285714285714,9.0,9954
7.714285714285714,9.0,9955
7.714285714285714,9.0,9956
7.714285714285714,9.0,9957
7.714285714285714,9.0,9958
7.714285714285714,9.0,9959
7.714285714285714,9.0,9960
7.714285714285714,9.0,9961
7.714285714285714,9.0,9962
7.714285714285714,9.0,9963
7.714285714285714,9.0,9964
7.714285714285714,9.0,9965
7.714285714285714,9.0,9966
7.714285714285714,9.0,9967
7.714285714285714,9.0,9968
7.714285714285714,9.0,9969
7.714285714285714,9.0,9970
7.714285714285714,9.0,9971
7.714285714285714,9.0,9972
7.714285714285714,9.0,9973
7.714285714285714,9.0,9974
7.714285714285714,9.0,9975
7.714285714285714,9.0,9976
7.714285714285714,9.0,9977
7.714285714285714,9.0,9978
7.714285714285714,9.0,9979
7.714285714285714,9.0,9980
7.714285714285714,9.0,9981
7.714285714285714,9.0,9982
7.714285714285714,9.0,9983
7.714285714285714,9.0,9984
7.714285714285714,9.0,9985
7.714285714285714,9.0,9986
7.714285714285714,9.0,9987
7.714285714285714,9.0,9988
7.714285714285714,9.0,9989
7.714285714285714,9.0,9990
7.714285714285714,9.0,9991
7.714285714285714,9.0,9992
7.714285714285714,9.0,9993
7.714285714285714,9.0,9994
7.714285714285714,9.0,9995
7.714285714285714,9.0,9996
7.714285714285714,9.0,9997
7.714285714285714,9.0,9998
7.714285714285714,9.0,9999
7.714285714285714,9.0,10000
7.714285714285714,9.0,10001
7.714285714285714,9.0,10002
7.714285714285714,8.0,10003
7.714285714285714,8.0,10004
7.714285714285714,8.0,10005
7.714285714285714,7.0,10006
7.714285714285714,7.0,10007
7.714285714285714,7.0,10008
7.714285714285714,7.0,10009
7.714285714285714,7.0,10010
7.714285714285714,7.0,10011
7.714285714285714,7.0,10012
7.714285714285714,7.0,10013
7.714285714285714,7.0,10014
7.714285714285714,7.0,10015
7.714285714285714,7.0,10016
7.714285714285714,7.0,10017
7.714285714285714,7.0,10018
7.714285714285714,7.0,10019
7.714285714285714,7.0,10020
7.714285714285714,7.0,10021
7.714285714285714,8.0,10022
7.714285714285714,8.0,10023
7.714285714285714,8.0,10024
7.714285714285714,8.0,10025
7.714285714285714,8.0,10026
7.714285714285714,8.0,10027
7.714285714285714,8.0,10028
7.714285714285714,8.0,10029
7.714285714285714,8.0,10030
7.714285714285714,8.0,10031
7.714285714285714,8.0,10032
7.714285714285714,8.0,10033
7.714285714285714,8.0,10034
7.714285714285714,8.0,10035
7.714285714285714,8.0,10036
7.714285714285714,8.0,10037
7.714285714285714,8.0,10038
7.714285714285714,8.0,10039
7.714285714285714,8.0,10040
7.714285714285714,8.0,10041
7.714285714285714,8.0,10042
7.714285714285714,8.0,10043
7.714285714285714,8.0,10044
7.714285714285714,8.0,10045
7.714285714285714,8.0,10046
7.714285714285714,8.0,10047
7.714285714285714,8.0,10048
7.714285714285714,8.0,10049
7.714285714285714,8.0,10050
7.714285714285714,8.0,10051
7.714285714285714,8.0,10052
7.714285714285714,8.0,10053
7.714285714285714,8.0,10054
7.714285714285714,8.0,10055
7.714285714285714,8.0,10056
7.714285714285714,8.0,10057
7.714285714285714,8.0,10058
7.714285714285714,8.0,10059
7.714285714285714,8.0,10060
7.714285714285714,8.0,10061
7.714285714285714,8.0,10062
7.714285714285714,8.0,10063
7.714285714285714,8.0,10064
7.714285714285714,8.0,10065
7.714285714285714,8.0,10066
7.714285714285714,8.0,10067
7.714285714285714,8.0,10068
7.714285714285714,8.0,10069
7.714285714285714,8.0,10070
7.714285714285714,8.0,10071
7.714285714285714,8.0,10072
7.714285714285714,8.0,10073
7.714285714285714,8.0,10074
7.714285714285714,8.0,10075
7.714285714285714,8.0,10076
7.714285714285714,8.0,10077
7.714285714285714,8.0,10078
7.714285714285714,8.0,10079
7.714285714285714,8.0,10080
7.714285714285714,8.0,10081
7.714285714285714,8.0,10082
7.714285714285714,8.0,10083
7.714285714285714,8.0,10084
7.714285714285714,8.0,10085
7.714285714285714,8.0,10086
7.714285714285714,9.0,10087
7.714285714285714,9.0,10088
7.714285714285714,9.0,10089
7.714285714285714,9.0,10090
7.714285714285714,9.0,10091
7.714285714285714,9.0,10092
7.714285714285714,9.0,10093
7.714285714285714,9.0,10094
7.714285714285714,9.0,10095
7.714285714285714,9.0,10096
7.714285714285714,9.0,10097
7.714285714285714,9.0,10098
7.714285714285714,9.0,10099
7.714285714285714,9.0,10100
7.714285714285714,9.0,10101
7.714285714285714,9.0,10102
7.714285714285714,9.0,10103
7.714285714285714,9.0,10104
7.714285714285714,9.0,10105
7.714285714285714,9.0,10106
7.714285714285714,9.0,10107
7.714285714285714,9.0,10108
7.714285714285714,9.0,10109
7.714285714285714,9.0,10110
7.714285714285714,9.0,10111
7.714285714285714,9.0,10112
7.714285714285714,9.0,10113
7.714285714285714,9.0,10114
7.714285714285714,9.0,10115
7.714285714285714,9.0,10116
7.714285714285714,9.0,10117
7.714285714285714,9.0,10118
7.714285714285714,9.0,10119
7.714285714285714,9.0,10120
7.714285714285714,9.0,10121
7.714285714285714,9.0,10122
7.714285714285714,9.0,10123
7.714285714285714,9.0,10124
7.714285714285714,9.0,10125
7.714285714285714,9.0,10126
7.714285714285714,9.0,10127
7.714285714285714,9.0,10128
7.714285714285714,9.0,10129
7.714285714285714,9.0,10130
7.714285714285714,9.0,10131
7.714285714285714,9.0,10132
7.714285714285714,9.0,10133
7.714285714285714,9.0,10134
7.714285714285714,9.0,10135
7.714285714285714,9.0,10136
7.714285714285714,9.0,10137
7.714285714285714,9.0,10138
7.714285714285714,9.0,10139
7.714285714285714,9.0,10140
7.714285714285714,9.0,10141
7.714285714285714,9.0,10142
7.714285714285714,9.0,10143
7.714285714285714,9.0,10144
7.714285714285714,9.0,10145
7.714285714285714,9.0,10146
7.714285714285714,9.0,10147
7.714285714285714,9.0,10148
7.714285714285714,9.0,10149
7.714285714285714,9.0,10150
7.714285714285714,9.0,10151
7.714285714285714,9.0,10152
7.714285714285714,9.0,10153
7.714285714285714,9.0,10154
7.714285714285714,9.0,10155
7.714285714285714,9.0,10156
7.714285714285714,9.0,10157
7.714285714285714,9.0,10158
7.714285714285714,9.0,10159
7.714285714285714,9.0,10160
7.714285714285714,9.0,10161
7.714285714285714,9.0,10162
7.714285714285714,9.0,10163
7.714285714285714,9.0,10164
7.714285714285714,9.0,10165
7.714285714285714,9.0,10166
7.714285714285714,9.0,10167
7.714285714285714,9.0,10168
7.714285714285714,9.0,10169
7.714285714285714,9.0,10170
7.714285714285714,9.0,10171
7.714285714285714,9.0,10172
7.714285714285714,9.0,10173
7.714285714285714,9.0,10174
7.714285714285714,9.0,10175
7.714285714285714,9.0,10176
7.714285714285714,9.0,10177
7.714285714285714,9.0,10178
7.714285714285714,9.0,10179
7.714285714285714,9.0,10180
7.714285714285714,9.0,10181
7.714285714285714,9.0,10182
7.714285714285714,9.0,10183
7.714285714285714,9.0,10184
7.714285714285714,9.0,10185
7.714285714285714,9.0,10186
7.714285714285714,9.0,10187
7.714285714285714,9.0,10188
7.714285714285714,9.0,10189
7.714285714285714,9.0,10190
7.714285714285714,9.0,10191
7.714285714285714,9.0,10192
7.714285714285714,9.0,10193
7.714285714285714,9.0,10194
7.714285714285714,9.0,10195
7.714285714285714,9.0,10196
7.714285714285714,9.0,10197
7.714285714285714,9.0,10198
7.714285714285714,9.0,10199
7.714285714285714,9.0,10200
7.714285714285714,9.0,10201
7.714285714285714,9.0,10202
7.714285714285714,9.0,10203
7.714285714285714,9.0,10204
7.714285714285714,9.0,10205
7.714285714285714,9.0,10206
7.714285714285714,9.0,10207
7.714285714285714,9.0,10208
7.714285714285714,9.0,10209
7.714285714285714,9.0,10210
7.714285714285714,9.0,10211
7.714285714285714,9.0,10212
7.714285714285714,9.0,10213
7.714285714285714,9.0,10214
7.714285714285714,9.0,10215
7.714285714285714,9.0,10216
7.714285714285714,9.0,10217
7.714285714285714,9.0,10218
7.714285714285714,9.0,10219
7.714285714285714,9.0,10220
7.714285714285714,9.0,10221
7.714285714285714,9.0,10222
7.714285714285714,9.0,10223
7.714285714285714,9.0,10224
7.714285714285714,9.0,10225
7.714285714285714,9.0,10226
7.714285714285714,9.0,10227
7.714285714285714,9.0,10228
7.714285714285714,9.0,10229
7.714285714285714,9.0,10230
7.714285714285714,9.0,10231
7.714285714285714,9.0,10232
7.714285714285714,9.0,10233
7.714285714285714,9.0,10234
7.714285714285714,9.0,10235
7.714285714285714,9.0,10236
7.714285714285714,9.0,10237
7.714285714285714,9.0,10238
7.714285714285714,9.0,10239
7.714285714285714,8.0,10240
7.714285714285714,8.0,10241
7.714285714285714,8.0,10242
7.714285714285714,8.0,10243
7.714285714285714,8.0,10244
7.714285714285714,8.0,10245
7.714285714285714,8.0,10246
7.714285714285714,8.0,10247
7.714285714285714,8.0,10248
7.714285714285714,8.0,10249
7.714285714285714,8.0,10250
7.714285714285714,8.0,10251
7.714285714285714,8.0,10252
7.714285714285714,8.0,10253
7.714285714285714,8.0,10254
7.714285714285714,8.0,10255
7.714285714285714,8.0,10256
7.714285714285714,8.0,10257
7.714285714285714,8.0,10258
7.714285714285714,8.0,10259
7.714285714285714,8.0,10260
7.714285714285714,8.0,10261
7.714285714285714,8.0,10262
